edsNotification,jsm-fe-backconn-usnyc-3,6392,0,0,0,0,0,0,0,0,0,0,9787863,0,133984420,0
edsNotification,jsm-fe-backconn-usnyc-0,13635,0,0,0,0,0,0,0,0,0,0,9788278,0,133989421,0
edsNotification,jsm-fe-backconn-lubet-3,17963,0,0,0,0,0,0,0,0,0,0,9788167,0,133988170,0
edsNotification,jsm-fe-backconn-usnyc-3,6394,0,0,0,0,0,0,0,0,0,0,9788113,0,133987541,0
edsNotification,jsm-fe-backconn-lubet-3,17934,1365,0,22,1969372,0,185742857,0,0,0,9586231,152839,9641125,132370854,1691527
edsNotification,jsm-fe-backconn-sgsin-1,25148,378,0,4,253849,0,40250032,0,0,0,1358112,130977,9662987,133788265,274082
edsNotification,jsm-fe-backconn-usnyc-2,6751,0,0,0,0,0,0,0,0,0,0,9793970,0,134062494,0
edsNotification,jsm-fe-backconn-usnyc-2,6771,0,0,0,0,0,0,0,0,0,0,9793971,0,134062495,0
edsNotification,jsm-fe-backconn-uslax-0,3653,419,0,6,429428,0,51087577,0,0,0,2212883,457776,9336248,133160936,902225
edsNotification,jsm-fe-backconn-uslax-2,25324,467,0,2,429791,0,50141275,0,0,0,2230954,416732,9377283,133237549,825558
edsNotification,jsm-fe-backconn-lubet-1,11396,0,0,0,0,0,0,0,0,0,0,9794047,0,134063392,0
edsNotification,jsm-fe-backconn-lubet-5,432,1186,0,28,1753583,0,154124919,0,0,0,9239505,89270,9704698,132222441,1840076
edsNotification,jsm-fe-backconn-lubet-1,11423,0,0,0,0,0,0,0,0,0,0,9794048,0,134063393,0
edsNotification,jsm-fe-backconn-uslax-1,3217,363,0,8,418870,0,44975265,0,0,0,2056105,712282,9081753,133358637,704660
edsNotification,jsm-fe-backconn-lubet-1,11404,0,0,0,0,0,0,0,0,0,0,9794048,0,134063383,0
edsNotification,jsm-fe-backconn-usnyc-2,6745,572,0,2,636476,0,66307872,0,0,0,3107301,435625,9358348,133137540,924976
edsNotification,jsm-fe-backconn-lubet-1,11410,0,0,0,0,0,0,0,0,0,0,9794048,0,134063398,0
edsNotification,jsm-fe-backconn-lubet-2,18471,0,0,0,0,0,0,0,0,0,0,9793972,0,134062491,0
edsNotification,jsm-fe-backconn-lubet-2,18473,0,0,0,0,0,0,0,0,0,0,9793973,0,134062491,0
edsNotification,jsm-fe-backconn-lubet-2,18461,0,0,0,0,0,0,0,0,0,0,9793973,0,134062491,0
edsNotification,jsm-fe-backconn-uslax-2,25323,471,0,2,451313,0,57325860,0,0,0,2226113,602944,9191050,133275035,787743
edsNotification,jsm-fe-backconn-lubet-3,17928,1288,0,26,1930605,0,173219789,0,0,0,9335535,142171,9651797,132254608,1807827
edsNotification,jsm-fe-backconn-lubet-1,11383,1188,0,26,1789857,0,147935673,0,0,0,9309821,141342,9652681,132370367,1692693
edsNotification,jsm-fe-backconn-uslax-2,25330,395,0,4,421488,0,44205049,0,0,0,2057806,563733,9230285,133379638,683522
edsNotification,jsm-fe-backconn-sgsin-1,25141,411,0,4,231616,0,40446938,0,0,0,1275834,158870,9635098,133849411,213035
edsNotification,jsm-fe-backconn-usnyc-1,2026,663,0,10,690826,0,66881869,0,0,0,3414396,335099,9458956,133071704,991820
edsNotification,jsm-fe-backconn-lubet-3,17953,0,0,0,0,0,0,0,0,0,0,9793969,0,134062464,0
edsNotification,jsm-fe-backconn-usnyc-2,6742,673,0,8,663230,0,63636611,0,0,0,3313583,385016,9408958,133122251,940279
edsNotification,jsm-fe-backconn-usnyc-1,2025,655,0,6,640063,0,65274253,0,0,0,3207095,447257,9346799,133143237,920297
edsNotification,jsm-fe-backconn-lubet-4,24437,1291,0,11,1792903,0,149397362,0,0,0,9183172,129030,9664938,132330303,1732130
edsNotification,jsm-fe-backconn-lubet-3,17962,0,0,0,0,0,0,0,0,0,0,9793968,0,134062469,0
edsNotification,jsm-fe-backconn-usnyc-4,2535,623,0,4,654501,0,66630310,0,0,0,3194333,536474,9257526,133135498,927353
edsNotification,jsm-fe-backconn-usnyc-1,2019,587,0,3,658578,0,67909255,0,0,0,3195537,477419,9316638,133129985,933576
edsNotification,jsm-fe-backconn-lubet-4,24429,1151,0,12,1789859,0,149649594,0,0,0,8941832,129252,9664719,132336260,1726234
edsNotification,jsm-fe-backconn-usnyc-3,7096,700,0,8,676476,0,69155165,0,0,0,3305805,321608,9472413,133071560,991663
edsNotification,jsm-fe-backconn-lubet-1,11384,1350,0,15,1766838,0,157790930,0,0,0,9173493,144556,9649498,132377789,1685674
edsNotification,jsm-fe-backconn-uslax-2,25339,0,0,0,0,0,0,0,0,0,0,9794021,0,134063221,0
edsNotification,jsm-fe-backconn-uslax-2,25347,0,0,0,0,0,0,0,0,0,0,9794023,0,134063220,0
edsNotification,jsm-fe-backconn-uslax-2,25353,0,0,0,0,0,0,0,0,0,0,9794025,0,134063227,0
edsNotification,jsm-fe-backconn-lubet-0,23679,1197,0,21,1789443,0,151299270,0,0,0,9290054,100004,9694054,132556287,1507291
edsNotification,jsm-fe-backconn-uslax-1,3218,518,0,6,461569,0,57385487,0,0,0,2298559,474492,9319552,133362199,701246
edsNotification,jsm-fe-backconn-usnyc-2,6743,598,0,2,655114,0,67283093,0,0,0,3150188,510321,9283661,133120946,941699
edsNotification,jsm-fe-backconn-usnyc-5,5269,0,0,0,0,0,0,0,0,0,0,9794026,0,134063263,0
edsNotification,jsm-fe-backconn-usnyc-4,2534,574,0,3,655790,0,64102353,0,0,0,3308389,415952,9378050,133116117,946804
edsNotification,jsm-fe-backconn-lubet-0,23672,1230,0,31,1861241,0,152676707,0,0,0,9881935,140679,9653381,132261353,1802247
edsNotification,jsm-fe-backconn-usnyc-5,5256,0,0,0,0,0,0,0,0,0,0,9794026,0,134063268,0
edsNotification,jsm-fe-backconn-usnyc-3,7098,0,0,0,0,0,0,0,0,0,0,9793999,0,134062921,0
edsNotification,jsm-fe-backconn-usnyc-1,2018,667,0,10,666177,0,62670315,0,0,0,3351078,364186,9429879,133108580,955064
edsNotification,jsm-fe-backconn-usnyc-3,7089,580,0,4,635497,0,65269489,0,0,0,3178325,349797,9444231,133136332,926956
edsNotification,jsm-fe-backconn-uslax-0,3672,0,0,0,0,0,0,0,0,0,0,9794036,0,134063343,0
edsNotification,jsm-fe-backconn-uslax-0,3694,0,0,0,0,0,0,0,0,0,0,9794038,0,134063353,0
edsNotification,jsm-fe-backconn-lubet-4,24430,1098,0,15,1720844,0,148781134,0,0,0,9166160,161235,9632715,132414455,1647709
edsNotification,jsm-fe-backconn-uslax-0,3686,0,0,0,0,0,0,0,0,0,0,9794036,0,134063356,0
edsNotification,jsm-fe-backconn-sgsin-0,15463,388,0,2,248554,0,37458617,0,0,0,1266919,145962,9647997,133816106,246354
edsNotification,jsm-fe-backconn-lubet-5,425,1377,0,23,1932346,0,170762086,0,0,0,9725086,169047,9624962,132309104,1753990
edsNotification,jsm-fe-backconn-usnyc-3,7100,0,0,0,0,0,0,0,0,0,0,9794033,0,134063344,0
edsNotification,jsm-fe-backconn-usnyc-3,7101,0,0,0,0,0,0,0,0,0,0,9794033,0,134063343,0
edsNotification,jsm-fe-backconn-uslax-0,3652,454,0,4,452809,0,56563963,0,0,0,2248844,525119,9268922,133255390,807989
edsNotification,jsm-fe-backconn-usnyc-4,2541,648,0,3,636881,0,67819903,0,0,0,3234582,463367,9330671,133132020,931335
edsNotification,jsm-fe-backconn-sgsin-0,15469,457,0,2,272959,0,42754318,0,0,0,1527282,135370,9657853,133781767,271752
edsNotification,jsm-fe-backconn-uslax-0,3660,569,0,7,467627,0,55723878,0,0,0,2272503,403855,9390188,133348769,714644
edsNotification,jsm-fe-backconn-uslax-1,3210,509,0,1,450791,0,57332816,0,0,0,2241913,611859,9182195,133269589,793955
edsNotification,jsm-fe-backconn-usnyc-3,7082,619,0,14,659101,0,63899100,0,0,0,3331162,379603,9414434,133119295,944090
edsNotification,jsm-fe-backconn-sgsin-0,15470,357,0,3,248477,0,38586394,0,0,0,1375187,170100,9623897,133789288,273625
edsNotification,jsm-fe-backconn-sgsin-0,15462,411,0,12,235300,0,42124162,0,0,0,1259136,121414,9672583,133839109,223812
edsNotification,jsm-fe-backconn-usnyc-0,13641,0,0,0,0,0,0,0,0,0,0,9794078,0,134063762,0
edsNotification,jsm-fe-backconn-lubet-2,18450,1240,0,19,2154705,0,167658660,0,0,0,9137407,161740,9632218,132444744,1617553
edsNotification,jsm-fe-backconn-uslax-2,25337,491,0,6,466650,0,68679307,0,0,0,2434546,150354,9643685,133383380,679985
edsNotification,jsm-fe-backconn-usnyc-0,13628,0,0,0,0,0,0,0,0,0,0,9794080,0,134063764,0
edsNotification,jsm-fe-backconn-usnyc-4,2542,629,0,10,671689,0,62660851,0,0,0,3363641,330791,9463255,133100220,963218
edsNotification,jsm-fe-backconn-uslax-1,3211,413,0,2,427995,0,50752113,0,0,0,2192815,536958,9257101,133226043,837551
edsNotification,jsm-fe-backconn-usnyc-0,13614,601,0,4,635575,0,64387973,0,0,0,3199393,406391,9387692,133159123,904682
edsNotification,jsm-fe-backconn-lubet-0,23680,1242,0,13,2100533,0,186244074,0,0,0,9316436,743,9793331,132458986,1604765
edsNotification,jsm-fe-backconn-lubet-2,18442,1537,0,15,2105668,0,185372145,0,0,0,11856943,42390,9751609,132285967,1776817
edsNotification,jsm-fe-backconn-lubet-5,458,0,0,0,0,0,0,0,0,0,0,9794019,0,134063178,0
edsNotification,jsm-fe-backconn-lubet-5,456,0,0,0,0,0,0,0,0,0,0,9794020,0,134063200,0
edsNotification,jsm-fe-backconn-lubet-0,23673,1380,0,28,1786135,0,146946011,0,0,0,9220215,126529,9667512,132253511,1809819
edsNotification,jsm-fe-backconn-usnyc-4,2543,0,0,0,0,0,0,0,0,0,0,9794049,0,134063467,0
edsNotification,jsm-fe-backconn-usnyc-1,2038,0,0,0,0,0,0,0,0,0,0,9794048,0,134063384,0
edsNotification,jsm-fe-backconn-lubet-4,24443,0,0,0,0,0,0,0,0,0,0,9793995,0,134062716,0
edsNotification,jsm-fe-backconn-lubet-1,11391,1268,0,24,1789954,0,151926337,0,0,0,9235790,93180,9700893,131952090,2111614
edsNotification,jsm-fe-backconn-lubet-4,24457,0,0,0,0,0,0,0,0,0,0,9793997,0,134062753,0
edsNotification,jsm-fe-backconn-lubet-4,24449,0,0,0,0,0,0,0,0,0,0,9793997,0,134062751,0
edsNotification,jsm-fe-backconn-usnyc-1,2052,0,0,0,0,0,0,0,0,0,0,9794085,0,134063830,0
edsNotification,jsm-fe-backconn-usnyc-3,7083,543,0,4,657006,0,65366197,0,0,0,3108912,450983,9343065,133116364,947127
edsNotification,jsm-fe-backconn-lubet-3,17927,1358,0,17,1863623,0,167418834,0,0,0,9550312,141715,9652282,132485064,1577691
edsNotification,jsm-fe-backconn-lubet-5,444,0,0,0,0,0,0,0,0,0,0,9794024,0,134063222,0
edsNotification,jsm-fe-backconn-usnyc-4,2561,0,0,0,0,0,0,0,0,0,0,9794050,0,134063499,0
edsNotification,jsm-fe-backconn-lubet-1,11390,1356,0,877,2069731,0,187339490,0,0,0,9703634,5,9794072,132295888,1767835
edsNotification,jsm-fe-backconn-usnyc-4,2560,0,0,0,0,0,0,0,0,0,0,9794053,0,134063504,0
edsNotification,jsm-fe-backconn-lubet-5,431,1148,0,21,1776842,0,155112947,0,0,0,9255856,130312,9663714,132521293,1541959
edsNotification,jsm-fe-backconn-uslax-0,3659,368,0,5,418576,0,44372288,0,0,0,2085225,610525,9183531,133384540,678990
edsNotification,jsm-fe-backconn-lubet-2,18443,1182,0,27,1834605,0,167435308,0,0,0,9176062,144993,9649011,132464327,1598497
edsNotification,jsm-fe-backconn-uslax-1,3224,0,0,0,0,0,0,0,0,0,0,9794066,0,134063662,0
edsNotification,jsm-fe-backconn-usnyc-0,13607,622,0,7,662082,0,64283243,0,0,0,3286110,396569,9397484,133109665,953772
edsNotification,jsm-fe-backconn-uslax-1,3240,0,0,0,0,0,0,0,0,0,0,9794069,0,134063709,0
edsNotification,jsm-fe-backconn-uslax-1,3238,0,0,0,0,0,0,0,0,0,0,9794068,0,134063706,0
edsNotification,jsm-fe-backconn-usnyc-0,13620,689,0,9,673083,0,65090920,0,0,0,3408373,369842,9424249,133093582,970335
edsNotification,jsm-fe-backconn-lubet-2,18449,1245,0,22,1839098,0,158251828,0,0,0,9335075,107833,9686134,132447332,1615104
edsNotification,jsm-fe-backconn-usnyc-2,6750,607,0,5,672937,0,65440734,0,0,0,3298465,355547,9438421,133098530,963924
edsNotification,jsm-fe-backconn-usnyc-2,6768,0,0,0,0,0,0,0,0,0,0,9793968,0,134062488,0
edsNotification,jsm-fe-backconn-sgsin-1,25154,373,0,8,251595,0,41055971,0,0,0,1332447,141858,9652106,133782208,280167
edsNotification,jsm-fe-backconn-usnyc-0,13608,565,0,2,655480,0,66825119,0,0,0,3174534,387186,9406870,133104039,959465
edsNotification,jsm-fe-backconn-uslax-1,3237,0,0,0,0,0,0,0,0,0,0,9794033,0,134063287,0
edsNotification,jsm-fe-backconn-lubet-3,17936,1320,0,19,1856584,0,153405916,0,0,0,9571796,143822,9650146,131721698,2340715
edsNotification,jsm-fe-backconn-lubet-2,18463,0,0,0,0,0,0,0,0,0,0,9793973,0,134062525,0
edsNotification,jsm-fe-backconn-lubet-3,17941,0,0,0,0,0,0,0,0,0,0,9793969,0,134062470,0
edsNotification,jsm-fe-backconn-usnyc-5,5255,0,0,0,0,0,0,0,0,0,0,9794023,0,134063223,0
